TP,Date,Treatment_Cage,Treatment,Cage,Replicate,Dose_ppm,Experiment_Start_Date,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14
6,2021-09-21,E10,E,10,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,3,1,0,0,0,0
6,2021-09-21,P1,P,1,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,24,13,2,1,0,0
6,2021-09-21,P2,P,2,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,16,15,0,1,0,0
6,2021-09-21,P3,P,3,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,10,11,6,0,0,1
6,2021-09-21,P4,P,4,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,20,15,2,0,0,0
6,2021-09-21,P5,P,5,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,0,17,13,4,0,0
6,2021-09-21,P6,P,6,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,25,6,3,1,1,0
6,2021-09-21,P7,P,7,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,19,16,3,0,0,2
6,2021-09-21,P8,P,8,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,17,14,3,1,0,0
6,2021-09-21,P9,P,9,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,22,8,4,0,0,0
6,2021-09-21,P10,P,10,1,7.5,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,23,8,2,0,0,0
6,2021-09-21,Ln40,L,n40,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,1,7.5,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,10,30,4,0,0,0
6,2021-09-21,E1,E,1,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2021-09-21,E2,E,2,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E3,E,3,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,3,1,0,0,0,0
6,2021-09-21,E4,E,4,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,4,0,0,0,0,0
6,2021-09-21,E5,E,5,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,3,1,0,0,0,0
6,2021-09-21,E6,E,6,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,2021-09-21,E7,E,7,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E8,E,8,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6,2021-09-21,E9,E,9,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,1,2,0,0,0,0
6,2021-09-21,E10,E,10,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,4,0,0,0,0,0
6,2021-09-21,P1,P,1,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,19,6,0,1,0,1
6,2021-09-21,P2,P,2,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,18,4,1,0,0,0
6,2021-09-21,P3,P,3,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,15,10,4,1,0,0
6,2021-09-21,P4,P,4,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,12,11,2,0,0,0
6,2021-09-21,P5,P,5,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,19,3,2,0,0,0
6,2021-09-21,P6,P,6,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,28,2,0,1,1,0
6,2021-09-21,P7,P,7,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,23,7,0,0,0,0
6,2021-09-21,P8,P,8,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,14,13,1,1,1,0
6,2021-09-21,P9,P,9,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,20,3,1,0,0,0
6,2021-09-21,P10,P,10,1,10,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,18,4,0,1,0,0
6,2021-09-21,Ln40,L,n40,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,1,10,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,2,24,11,1,0,1
6,2021-09-21,E1,E,1,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E2,E,2,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,E3,E,3,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,2021-09-21,E4,E,4,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6,2021-09-21,E5,E,5,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,E6,E,6,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,E7,E,7,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E8,E,8,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E9,E,9,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,E10,E,10,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6,2021-09-21,P1,P,1,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,17,2,0,0,0,1
6,2021-09-21,P2,P,2,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,17,5,0,1,0,0
6,2021-09-21,P3,P,3,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,13,3,1,0,0,0
6,2021-09-21,P4,P,4,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,9,5,2,1,0,0
6,2021-09-21,P5,P,5,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,1,16,5,0,0,0,0
6,2021-09-21,P6,P,6,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,1,16,4,3,0,0,2
6,2021-09-21,P7,P,7,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,18,1,0,0,1,0
6,2021-09-21,P8,P,8,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,1,16,4,0,0,0,0
6,2021-09-21,P9,P,9,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,17,6,2,0,0,0
6,2021-09-21,P10,P,10,1,15,2021-10-08T00:00:00Z,0,0,0,0,0,0,0,0,21,2,0,0,0,0
6,2021-09-21,Ln40,L,n40,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,1,15,2021-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6,2021-09-21,E1,E,1,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,38,5,0,0,0,0
6,2021-09-21,E2,E,2,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,33,12,0,0,0,0
6,2021-09-21,E3,E,3,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,38,4,0,0,0,0
6,2021-09-21,E4,E,4,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,42,1,0,0,0,0
6,2021-09-21,E5,E,5,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,29,7,1,0,0,0
6,2021-09-21,E6,E,6,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,34,6,0,0,0,0
6,2021-09-21,E7,E,7,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,34,4,0,0,0,0
6,2021-09-21,E8,E,8,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,38,4,0,0,0,0
6,2021-09-21,E9,E,9,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,33,11,0,0,1,0
6,2021-09-21,E10,E,10,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,31,10,0,1,0,0
6,2021-09-21,P1,P,1,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,30,12,0,1,0,0
6,2021-09-21,P2,P,2,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,34,7,0,1,0,0
6,2021-09-21,P3,P,3,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,28,12,0,0,0,0
6,2021-09-21,P4,P,4,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,34,7,0,0,0,0
6,2021-09-21,P5,P,5,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,37,3,0,0,0,0
6,2021-09-21,P6,P,6,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,33,14,2,0,0,0
6,2021-09-21,P7,P,7,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,31,9,1,0,0,0
6,2021-09-21,P8,P,8,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,24,15,0,0,1,0
6,2021-09-21,P9,P,9,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,31,12,1,0,1,0
6,2021-09-21,P10,P,10,2,0,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,0,35,9,1,0,1,0
6,2021-09-21,Ln40,L,n40,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,14,7,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,0,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,27,8,0,0,0,0
6,2021-09-21,E1,E,1,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,21,5,1,0,0,0
6,2021-09-21,E2,E,2,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,14,6,0,0,0,0
6,2021-09-21,E3,E,3,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,15,1,1,0,0,0
6,2021-09-21,E4,E,4,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,18,0,0,0,0,0
6,2021-09-21,E5,E,5,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,18,2,0,0,0,0
6,2021-09-21,E6,E,6,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,13,3,1,0,0,0
6,2021-09-21,E7,E,7,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,11,5,0,0,0,0
6,2021-09-21,E8,E,8,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,12,7,0,0,0,0
6,2021-09-21,E9,E,9,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,19,6,1,2,0,0
6,2021-09-21,E10,E,10,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,14,4,0,0,0,0
6,2021-09-21,P1,P,1,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,22,16,1,0,0,0
6,2021-09-21,P2,P,2,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,26,11,2,0,0,2
6,2021-09-21,P3,P,3,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,24,13,1,0,0,0
6,2021-09-21,P4,P,4,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,33,13,0,1,0,0
6,2021-09-21,P5,P,5,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,35,9,0,0,1,0
6,2021-09-21,P6,P,6,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,22,13,1,0,1,0
6,2021-09-21,P7,P,7,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,20,22,1,2,1,0
6,2021-09-21,P8,P,8,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,23,14,3,0,0,0
6,2021-09-21,P9,P,9,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,29,14,0,0,0,0
6,2021-09-21,P10,P,10,2,2.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,25,10,0,0,0,0
6,2021-09-21,Ln40,L,n40,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,2.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,14,19,0,1,0,0
6,2021-09-21,E1,E,1,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,10,7,0,0,0,0
6,2021-09-21,E2,E,2,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,4,8,0,0,0,0
6,2021-09-21,E3,E,3,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,3,9,1,0,0,0
6,2021-09-21,E4,E,4,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,9,8,0,1,0,0
6,2021-09-21,E5,E,5,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,6,11,1,0,0,0
6,2021-09-21,E6,E,6,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,8,2,3,0,0,0
6,2021-09-21,E7,E,7,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,4,8,3,0,0,0
6,2021-09-21,E8,E,8,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,7,9,2,0,0,0
6,2021-09-21,E9,E,9,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,9,8,0,0,0,0
6,2021-09-21,E10,E,10,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,7,3,0,0,0,0
6,2021-09-21,P1,P,1,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,20,15,1,2,0,0
6,2021-09-21,P2,P,2,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,18,19,0,0,0,1
6,2021-09-21,P3,P,3,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,19,14,0,0,0,0
6,2021-09-21,P4,P,4,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,20,19,1,1,0,0
6,2021-09-21,P5,P,5,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,27,12,3,0,0,0
6,2021-09-21,P6,P,6,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,25,13,0,0,0,0
6,2021-09-21,P7,P,7,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,25,15,2,0,0,0
6,2021-09-21,P8,P,8,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,22,12,4,0,0,0
6,2021-09-21,P9,P,9,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,21,17,4,0,0,0
6,2021-09-21,P10,P,10,2,5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,25,10,0,0,1,0
6,2021-09-21,Ln40,L,n40,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,6,26,0,0,1,0
6,2021-09-21,E1,E,1,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,4,4,0,0,0,0
6,2021-09-21,E2,E,2,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,5,1,0,0,0
6,2021-09-21,E3,E,3,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,3,2,0,0,0,0
6,2021-09-21,E4,E,4,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,1,6,1,0,0,0
6,2021-09-21,E5,E,5,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,5,1,1,0,0
6,2021-09-21,E6,E,6,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,2,2,0,0,0
6,2021-09-21,E7,E,7,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,7,0,0,0,0
6,2021-09-21,E8,E,8,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,0,8,1,0,0,0
6,2021-09-21,E9,E,9,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,0,6,3,0,0,0
6,2021-09-21,E10,E,10,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,2,0,0,0,0
6,2021-09-21,P1,P,1,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,16,12,2,0,0,1
6,2021-09-21,P2,P,2,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,23,9,2,0,0,0
6,2021-09-21,P3,P,3,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,16,19,2,0,0,1
6,2021-09-21,P4,P,4,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,15,21,1,0,0,0
6,2021-09-21,P5,P,5,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,33,10,2,0,0,0
6,2021-09-21,P6,P,6,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,21,6,0,0,0,0
6,2021-09-21,P7,P,7,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,18,8,1,0,0,0
6,2021-09-21,P8,P,8,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,16,12,2,0,1,0
6,2021-09-21,P9,P,9,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,15,10,5,0,0,0
6,2021-09-21,P10,P,10,2,7.5,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,11,14,2,0,1,0
6,2021-09-21,Ln40,L,n40,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,7.5,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,4,28,2,0,0,0
6,2021-09-21,E1,E,1,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,1,2,1,0,0,0
6,2021-09-21,E2,E,2,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2021-09-21,E3,E,3,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,2021-09-21,E4,E,4,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6,2021-09-21,E5,E,5,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,0,0,0,0,0
6,2021-09-21,E6,E,6,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,0,0,0,0,0
6,2021-09-21,E7,E,7,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,0,3,0,0,0,0
6,2021-09-21,E8,E,8,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,2,1,0,0,0
6,2021-09-21,E9,E,9,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,3,0,0,0,0,0
6,2021-09-21,E10,E,10,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
6,2021-09-21,P1,P,1,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,24,6,3,0,0,0
6,2021-09-21,P2,P,2,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,20,6,0,2,2,0
6,2021-09-21,P3,P,3,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,14,7,0,0,0,0
6,2021-09-21,P4,P,4,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,15,11,1,1,0,0
6,2021-09-21,P5,P,5,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,20,5,1,0,0,0
6,2021-09-21,P6,P,6,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,27,4,2,2,0,0
6,2021-09-21,P7,P,7,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,21,5,3,0,0,0
6,2021-09-21,P8,P,8,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,18,12,1,2,0,0
6,2021-09-21,P9,P,9,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,19,8,4,0,0,0
6,2021-09-21,P10,P,10,2,10,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,18,7,2,1,0,0
6,2021-09-21,Ln40,L,n40,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,10,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,2,13,4,1,0,1
6,2021-09-21,E1,E,1,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,E2,E,2,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E3,E,3,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E4,E,4,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2021-09-21,E5,E,5,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,0,0,0,0,0
6,2021-09-21,E6,E,6,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,0,0,0,0,0
6,2021-09-21,E7,E,7,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,2,0,0,0,0,0
6,2021-09-21,E8,E,8,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,0,0,0,0,0
6,2021-09-21,E9,E,9,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,1,0,0,0,0,0
6,2021-09-21,E10,E,10,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,0,1,0,0,0,0
6,2021-09-21,P1,P,1,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,17,7,0,0,0,0
6,2021-09-21,P2,P,2,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,21,3,0,1,0,0
6,2021-09-21,P3,P,3,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,15,4,0,1,0,0
6,2021-09-21,P4,P,4,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,14,4,4,0,0,0
6,2021-09-21,P5,P,5,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,15,0,0,0,0,0
6,2021-09-21,P6,P,6,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,13,4,2,0,0,0
6,2021-09-21,P7,P,7,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,21,2,1,0,0,0
6,2021-09-21,P8,P,8,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,13,3,0,0,0,0
6,2021-09-21,P9,P,9,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,18,4,1,0,0,0
6,2021-09-21,P10,P,10,2,15,2021-10-10T00:00:00Z,0,0,0,0,0,0,0,NA,16,1,0,0,0,0
6,2021-09-21,Ln40,L,n40,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2021-09-21,Ln36,L,n36,2,15,2021-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2021-10-20,E1,E,1,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,11,27,3,1,0,0
7,2021-10-20,E2,E,2,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,21,23,3,0,0,0
7,2021-10-20,E3,E,3,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,15,29,0,0,0,0
7,2021-10-20,E4,E,4,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,25,16,0,0,0,0
7,2021-10-20,E5,E,5,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,14,24,1,1,0,0
7,2021-10-20,E6,E,6,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,19,22,0,1,0,0
7,2021-10-20,E7,E,7,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,13,29,2,0,0,0
7,2021-10-20,E8,E,8,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,24,21,0,0,0,0
7,2021-10-20,E9,E,9,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,14,29,1,0,0,0
7,2021-10-20,E10,E,10,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,36,11,0,0,0,0
7,2021-10-20,P1,P,1,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,34,5,0,0,2,0
7,2021-10-20,P2,P,2,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,18,30,0,0,0,0
7,2021-10-20,P3,P,3,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,33,3,1,0,0,1
7,2021-10-20,P4,P,4,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,6,30,2,0,0,0
7,2021-10-20,P5,P,5,1,0,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,24,20,0,0,0,0
7,2021-10-20,P6,P,6,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,15,28,0,0,0,0
7,2021-10-20,P7,P,7,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,10,30,4,1,0,0
7,2021-10-20,P8,P,8,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,13,30,1,1,0,0
7,2021-10-20,P9,P,9,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,5,36,3,0,0,0
7,2021-10-20,P10,P,10,1,0,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,35,3,1,0,0,0
7,2021-10-20,Ln40,L,n40,1,0,2021-11-12T00:00:00Z,0,0,0,0,0,0,0,0,8,NA,18,0,NA,NA
7,2021-10-20,Ln36,L,n36,1,0,2021-11-14T00:00:00Z,0,0,0,0,0,0,0,NA,0,34,NA,NA,3,NA
7,2021-10-20,E1,E,1,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,5,11,4,0,NA,0
7,2021-10-20,E2,E,2,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,9,9,0,0,NA,0
7,2021-10-20,E3,E,3,1,2.5,2021-11-07T00:00:00Z,0,0,0,0,0,0,0,0,15,1,0,NA,0,0
7,2021-10-20,E4,E,4,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,13,4,1,0,NA,0
7,2021-10-20,E5,E,5,1,2.5,2021-11-06T00:00:00Z,0,0,0,0,0,0,0,0,4,11,1,0,NA,0
